,dzr_sng_id,MSD_sng_id,MSD_track_id,valence,arousal,artist_name,track_name,tempo
424,916833,SOQDGUM12A8C13A26B,TROOMIS128F427AAE9,0.37332522108000005,-0.9231506656209999,OneRepublic,Prodigal,90.14
425,916837,SOBHXWK12A6D4FD10E,TRYJAPJ128F427AAEB,0.37332522108000005,-0.9231506656209999,OneRepublic,All We Are,158.023
426,916839,SOQIKXH12A6D4FD113,TRHBAVZ128F427AAED,-0.356177226695,-0.35620367577600004,OneRepublic,Come Home,74.976
427,917196,SOOHKAL12A6D4F9A2C,TRQPHAZ128F1485E4D,1.0719011311700002,0.8468301807240001,Rita Coolidge,We're All Alone,130.123
428,917717,SOFPXFY12A6701C5C3,TRNDZJT128E0792721,1.2137993629000001,1.26781520842,Smash Mouth,All Star,103.955
429,917719,SOBCOWD12A6701FD78,TRVIOPH128E079894E,1.5412568207600001,1.70416465317,Smash Mouth,Walkin' On The Sun,123.235
430,917723,SOKLBJA12A58A7C877,TRQBDQA128E079235D,1.4130026497600001,1.57049422467,Smash Mouth,Why Can't We Be Friends,101.078
431,917725,SONWPMO12A58A7C249,TRKNGTF128E079237D,1.2137993629000001,1.26781520842,Smash Mouth,Diggin' Your Scene,95.371
432,917726,SOGDMQR12AF72A08E7,TREHZMI128E079237F,-1.1566287903299999,0.0202245424106,Smash Mouth,Waste,88.704
433,917998,SOUQVOI12AB0185909,TRBXLZE12903D117E3,1.1783248049700001,1.18331091453,Gloria Gaynor,(If You Want) Do It Yourself,111.993
434,918056,SOGIEOU12A8C134815,TRRLMBZ128F42BA561,0.957291020918,0.390506993776,Björk,Human Behaviour,115.868
435,918280,SODUHAW12A58A771D0,TRRJIEF128F42BA606,0.137282970211,0.35363239281,Björk,Hidden Place,60.031
436,918289,SOCMQFQ12A81C2098C,TRJNRYH128F933E25A,0.500669788021,-1.77741225466,Björk,Cocoon,127.808
437,918306,SOAUWYT12A81C206F1,TRGXQES128F42BA5EB,0.569799695792,-1.5177536061899999,Björk,Undo,144.309
438,918315,SOHGJXA12AB0182D7F,TRVQYXW128F933E252,-0.7935148537369999,-0.202252216745,Björk,Pagan Poetry,131.917
439,918372,SOONKIW12A58A7B5A2,TRUVOMP128F42BA61B,-0.34162356189900006,-0.0934721438967,Björk,Unison,147.97
440,919271,SOYORPS12AC4684FEF,TRFVFZS12903CFB3F5,0.37332522108000005,-0.9231506656209999,Jack Johnson,All At Once,112.483
441,919282,SOQLVIT12A8C137EA2,TRWIENJ128F4252E08,0.760816546206,-0.9070180276980001,Jack Johnson,Sleep Through The Static,137.873
442,919289,SOTMTPR12AF72A862D,TRFUIWI128F931382E,0.37332522108000005,-0.9231506656209999,Jack Johnson,Hope,86.423
443,919301,SOJVQFM12A8C137EAE,TRPWDQK128F4252E0B,0.8590537835619999,-0.111909444379,Jack Johnson,Angel,88.211
444,919319,SOFDEVS12A8C137EB0,TRMLREB128F4252E0C,0.526138701412,-1.62837740909,Jack Johnson,Enemy,116.516
445,919328,SOTVVVJ12A8AE4714B,TRNGYLZ128F932F28A,0.286003232319,0.505740121793,Jack Johnson,If I Had Eyes,92.084
446,919335,SODIKIZ12A8C137EBC,TRJKLII128F4252E0F,0.916358838687,-0.176439996069,Jack Johnson,Same Girl,122.893
447,919352,SODJKMC12A8C137EC0,TRLWTAX128F4252E10,0.995494391001,0.542614722759,Jack Johnson,What You Thought You Need,94.504
448,919361,SOPZHFK12A8C135493,TRBBQFV128F4252EFF,0.37332522108000005,-0.9231506656209999,Jack Johnson,Adrift,241.818
449,919374,SOBNKET12A8C13E762,TRODACF128F428A664,0.722613176124,-0.0381602424484,Jack Johnson,Go On,110.365
450,919392,SOLSGAY12A8C13E752,TRMDURQ128F42BA127,-0.21700780710700002,0.24300858991399998,Björk,Hyperballad,84.635
451,919394,SOXMCEI12A8C132688,TRCGPCB128F42BA5D2,0.909991610338,0.48115705448,Björk,It's Oh So Quiet,132.994
452,919398,SOKKFAV12A81C20715,TRROOEJ128F933E269,0.032223702483,-0.512920729879,Björk,Isobel,100.07
453,919400,SOOCAPG12A8C137EDE,TREWIWV128F4252E19,0.526138701412,-1.62837740909,Jack Johnson,Losing Keys,145.876
454,919401,SOJYYHB12D02193D56,TRBWHQC128F42BA181,-0.7935148537369999,-0.202252216745,Björk,Possibly Maybe,28.396
455,919405,SOTZLPX12A58A7A702,TRCVULY128F933E217,-0.780962317853,-0.789480237121,Björk,I Miss You,93.006
456,921870,SOBOEJV12A8C1424C0,TREHMYJ128F42BA1E6,0.032223702483,-0.512920729879,Björk,Hunter,119.044
457,921871,SONSDOI12CF5F89029,TRFHXWW128F92E19E5,-0.862826682316,-0.34007103785400006,Björk,Jóga,70.707
458,921873,SOVLDZB12A81C206F5,TRBJEIX128F42BA5F1,-0.7935148537369999,-0.202252216745,Björk,Unravel,160.775
459,921875,SOUTJQA12A81C216B7,TRTNFQM128F933E273,-1.04799607813,-0.39768760186200003,Björk,Bachelorette,97.917
460,922868,SOKIXEP12A8AE48DAC,TRCGEDA128F422BC9A,1.5412568207600001,1.70416465317,The Rumble Strips,Girls And Boys In Love,94.162
461,924109,SOYEDRK12A8AE45954,TRCNRXZ128F42596ED,1.29930214357,1.32927287669,One Night Only,You and Me,130.018
462,925251,SOFMUXO12A8C132D00,TRTIJMA128F4251F4A,1.5412568207600001,1.70416465317,Ryan Bingham,Bread & Water,113.94
463,928444,SOCVGXR12AB017D324,TRWHREI128F930EF5A,0.957291020918,0.390506993776,The Maytals,Pressure Drop,146.892
464,929660,SOTDNCS12A8C13DC1F,TRWTORE128F427C060,1.05734746637,0.6225096915199999,Feist,I Feel It All,171.993
465,930411,SOZRSTX12A8C134D71,TRLUTRX128F426BE8D,1.1783248049700001,1.18331091453,The Fratellis,Shameless,142.817
466,930412,SOZAZTL12A8C134D7B,TRLFJZC128F426BE8F,1.11374291745,0.785372512445,The Fratellis,Look Out Sunshine!,119.214
467,930419,SOSVHIA12A8C134AC3,TRZBCYK128F424A10C,1.5412568207600001,1.70416465317,The Fratellis,Baby Doll,97.313
468,931678,SOTPIVK12A8C134D6D,TRGEBBT128F424A104,0.815392789182,0.662457175897,The Fratellis,A Heady Tale,117.019
469,932734,SOHBUCP12A58A7C31D,TRNHMHR128F427064A,0.722613176124,-0.0381602424484,Engelbert Humperdinck,The Last Waltz,101.301
470,933669,SOXOWTF12A58A7A28C,TRRBIYO128F4264FDD,0.37332522108000005,-0.9231506656209999,Tift Merritt,I Know What I'm Looking For Now,97.958
471,934781,SOXXVSU12A8C133445,TRCPXPB128F423EA6A,0.815392789182,0.662457175897,Pixies,Velouria,124.629
472,934788,SOATHNU12A8C133454,TRSTPYM128F423EA6E,-0.19426770586599998,0.7315970527069999,Pixies,All Over The World,112.298
473,934792,SOSQXDC12A8C13345D,TRVPLGB128F423EA71,-0.308877816114,-0.10269079413799999,Pixies,The Happening,109.656
474,935387,SODEYHU12A58A7AD9B,TRBWONY128F4230F01,1.5412568207600001,1.70416465317,Devendra Banhart,So Long Old Bean,124.109
475,935391,SOGDREF12A6D4FC3A2,TREADKW128F4230F0B,0.411528591163,-1.49931630571,Devendra Banhart,Sea Horse,86.689
476,935402,SOYYWMD12A58A7BCC9,TRLUAWR128F4230F26,1.5412568207600001,1.70416465317,Devendra Banhart,Lover,107.887
477,935405,SOMSYEW12A6D4FC819,TRKWRHX128F4230F2A,-1.04019947199,-0.06581619317250001,Devendra Banhart,The Other Woman,145.897
478,935410,SOUIZSK12A6D4FC835,TRNNLJV128F4230F32,-1.4877246643900002,-0.36081300089699997,Devendra Banhart,I Remember,60.717
479,936363,SOKNUEA12A58A77D85,TRPLVBM128EF35F4F8,0.032223702483,-0.512920729879,Peter Murphy,Deep Ocean Vast Sea,119.554
480,936367,SOFZHUF12AF729E5EE,TRGYDLR128EF35F4FA,1.2574603572799998,2.5338431749,Peter Murphy,Crystal Wrists,123.477
481,936374,SOQKWPE12A6D4F820A,TRLELQX128EF35F4FC,-0.308877816114,-0.10269079413799999,Peter Murphy,Seven Veils,128.412
482,936382,SOSJPIL12A6D4F820D,TRKSVNA128EF35F4FF,-1.05657234488,0.736206377828,Peter Murphy,A Strange Kind Of Love (version One),127.742
483,936729,SOAAZTZ12A8C131D62,TRCVOLK128F423EA9C,0.815392789182,0.662457175897,Pixies,Trompe Le Monde,141.188
484,936733,SOLUUNH12A8C1311FF,TRIIAYY128F423F03A,-0.412572677768,-0.00128564148286,Pixies,Alec Eiffel,162.202
485,936739,SONZSEA12AF72A0F28,TRLMAJQ128F423EAA0,0.815392789182,0.662457175897,Pixies,Head On,145.727
486,936745,SOGTUUB12A8C131D72,TRXDQBY128F423EAA3,0.766274170504,-2.11235654676,Pixies,Letter To Memphis,115.124
487,936759,SOGUVCK12A58A7E71D,TRGHUWY128F423EAA9,-1.9352498567900003,-0.655809808621,Pixies,Motorway To Roswell,113.931
488,936875,SOJQGWQ12A8C131D63,TRDKTBZ128F423EA9D,-0.85464024587,0.7177690773450001,Pixies,Planet Of Sound,154.891
489,936879,SOVWDUQ12AAF3B291C,TRUYVGJ128F92F929B,1.1783248049700001,1.18331091453,Pixies,Here Comes Your Man,120.906
490,936899,SOBBKGF12A8C1311EE,TRNNGMK128F423F034,-0.7935148537369999,-0.202252216745,Pixies,Where Is My Mind?,81.603
491,937169,SOPVURJ12A8C130EC1,TRESURK128F423ED52,-1.04019947199,-0.06581619317250001,Peter Murphy,Subway,120.999
492,937182,SOUQUFO12B0B80778E,TRWOIIM128F423ED5D,-0.1214993819,-0.05967042634190001,Peter Murphy,I'll Fall With Your Knife,97.882
493,937357,SOGZNLE12A8C13E39D,TRTAKWD128F42743F2,1.5412568207600001,1.70416465317,Cajun Dance Party,Colourful Life,176.122
494,937390,SOCBERH12A6D4F66CF,TRUFNKV128EF35F577,-0.308877816114,-0.10269079413799999,Bis,Popstar Kill,130.875
495,937979,SOKBCUD12A6D4F67B4,TRVJSKV128EF35F680,0.032223702483,-0.512920729879,Dead Can Dance,Enigma Of The Absolute,112.195
496,938075,SOSSHLN12A58A7B0A3,TRCLYRC128EF3432FC,-0.461691296446,1.15104563869,be your own PET,Wildcat!,188.026
497,938078,SOLUPUX12A6D4F8A48,TRMFVMG128F146CC69,-1.70057201199,1.84244440679,be your own PET,Adventure,121.197
498,938094,SOPZMGP12A67AE0A61,TRWKZGE128EF343305,-1.71694488488,1.59354085028,be your own PET,Love Your Shotgun,178.493
499,939232,SOGIJGJ12A8C130EB9,TRBAZKF128F423EE3B,-1.4004026756299999,1.5382289488299998,Breakbeat Era,Rancid,69.998
500,939444,SOHLKEA12A8C13AFE7,TRIIEWH128F4290E72,-1.4899077141,-0.31471974969,Elvis Perkins,While You Were Sleeping,91.081
501,939566,SONMZSE12A8C13F20E,TRPKYZI128F4284A1A,0.815392789182,0.662457175897,Cajun Dance Party,The Next Untouchable,168.171
502,939571,SOAPRYG12A8C13F21B,TRXJPTM128F4284A1C,1.4130026497600001,1.57049422467,Cajun Dance Party,Amylase,107.11
503,939574,SOKMKVR12A8C13F21E,TRLBZQI128F4284A1D,0.815392789182,0.662457175897,Cajun Dance Party,The Firework,161.971
504,940807,SOOMXXV12A8C136058,TRWWAOS128F4250C4C,-0.559928533802,0.0033236836378299998,Belly,Dusted,196.294
505,940818,SOKSBQW12A8C132827,TRSCNSU128F423EFF2,0.815392789182,0.662457175897,Belly,Slow Dog,205.26
506,940829,SOXFNUP12A8C135444,TRXTGOK128F4250C61,0.37332522108000005,-0.9231506656209999,Belly,White Belly,85.513
507,940833,SOUMNOS12A8C135448,TRYAFBQ128F4250C62,-0.67453864405,-0.08425349365530001,Belly,Untogether,116.962
508,941254,SOOYBFR12A8C132800,TRRJPIF128F423EFE5,-1.04019947199,-0.06581619317250001,Belly,Super Connected,151.599
509,942009,SORDVKU12B0B806C7D,TRIGAXW128F423EE89,1.5412568207600001,1.70416465317,Devendra Banhart,Rejoicing In The Hands,141.328
510,942032,SOKKMJK12A8C133486,TRMWUVA128F423EE9F,-0.19426770586599998,0.7315970527069999,Devendra Banhart,Wake Up_ Little Sparrow,94.696
511,942037,SOVAUQK12A8C13348C,TRGROAU128F423EEA1,1.5412568207600001,1.70416465317,Devendra Banhart,We All Know,80.027
512,942042,SOGISMI12A8C133490,TRBPTYF128F423EEA3,0.99822320315,0.0217609841206,Devendra Banhart,A Ribbon,116.973
513,942046,SODTRWG12A8C133493,TRQBNQV128F423EEA4,0.9600198330670001,0.5979266242069999,Devendra Banhart,At The Hop,158.899
514,942057,SONNDYR12A8C1334A0,TROBZMW128F423EEA9,-0.699097953389,-1.1029143453299999,Devendra Banhart,Horseheadedfleshwizard,151.363
515,942062,SOURTVS12A8C1334A5,TRDAEPK128F423EEAB,1.5439856329100001,1.9115842836,Devendra Banhart,Be Kind,109.738
516,942067,SOMWZAX12A8C1334AB,TRKEZFJ128F423EEAE,0.37332522108000005,-0.9231506656209999,Devendra Banhart,Electric Heart,84.403
517,944262,SODZXCY12A58A7F698,TROHFHI128F4281BC4,-1.74423300637,1.3354186435200002,The Detroit Cobras,Nothing But A Heartache,122.248
518,945568,SOKDYEJ12A8C1372E7,TRIYGMG128F424A7CD,-0.864463969605,0.009776738806790001,Nico,My Funny Valentine,164.515
519,947106,SOVOWMF12AF72A3369,TRUVCRU128F423EBD8,-0.6827250804970001,0.316757791845,Bauhaus,Exquisite Corpse,129.599
520,947113,SOMYOBC12AF72A826F,TRSOFSV128F423EBDA,-0.308877816114,-0.10269079413799999,Bauhaus,Party Of The First Part,109.539
521,947994,SOBXGBN12A8C13B6AD,TREPVMC12903CCA040,-0.308877816114,-0.10269079413799999,Bauhaus,Lagartija Nick,162.874
522,948004,SOBUYOW12A58A7B4FF,TRNTOIK128F42586F1,0.032223702483,-0.512920729879,Bauhaus,The Sanity Assassin,80.874
523,948160,SOVFXYV12A58A7A877,TROLEAC128F42677A2,1.1783248049700001,1.18331091453,be your own PET,Becky,122.816
524,948500,SOCKALE12A67AD7305,TRHSVNE128EF33FE46,0.9600198330670001,0.5979266242069999,Electrelane,To The East,135.856
525,948525,SOGTUPY12A67ADBD9D,TREAUAV128EF33FE50,1.5412568207600001,1.70416465317,Electrelane,Cut And Run,92.365
526,949207,SOXXKFL12A8C131E01,TRWKIVQ128F423EDFF,-0.308877816114,-0.10269079413799999,Bis,Detour,181.575
527,950073,SONGLQQ12A8C13EC93,TRWIJTS128F4281A87,-0.46442010859399996,-0.310110424569,Jarvis Cocker,Disney Time,225.861
528,950079,SOIQLWJ12A8C13EC9B,TRVSJYP128F4281A89,-0.308877816114,-0.10269079413799999,Jarvis Cocker,Big Julie,80.426
529,950972,SOIPWUA12A8AE47714,TRKZQWN128F42383D6,-0.308877816114,-0.10269079413799999,Love and Rockets,Motorcycle,141.705
530,953500,SOHMAMN12A67021CBD,TRVRMUG128E0791E50,-1.04838590843,0.335195092328,Eels,Jeannie's Diary,92.689
531,953502,SOLMQNT12A67021CBF,TRHKVRF128E0791E52,-0.591582754727,-0.84940146369,Eels,Something Is Sacred,129.859
532,959875,SOGYUPA12AB017F5D8,TRNVPUQ128F9326A31,1.28474847877,1.4368237961700001,Harry Belafonte,I Do Adore Her,113.943
533,959903,SOGRZGP12A8C13D750,TRGFZTL128F42A31A1,1.1783248049700001,1.18331091453,Harry Belafonte,Jump In The Line,52.335
534,959926,SOSFIDC12A8C13BCAE,TRQODIV128F4293DEE,-0.628148837521,-1.49470698059,Westlife,Seasons In The Sun,88.908
535,960986,SOBZNHL12A58A779ED,TRNMEAH128F42AA70F,1.0719011311700002,0.8468301807240001,Barry Manilow,The Old Songs,82.911
536,962194,SOFJOVY12A8AE45ABB,TRBEAMO128F425B75F,-1.9352498567900003,-0.655809808621,Christina Aguilera,Cruz,139.629
537,962206,SORMZZB12A8C13F4BB,TRVEOLM128F42A3A31,-1.70057201199,1.84244440679,Busta Rhymes,Break Ya Neck,166.006
538,962510,SOIZVMU12AB0181BF6,TRSHLZC128F9341CE5,-0.308877816114,-0.10269079413799999,Busta Rhymes,Make It Hurt,52.67
539,962518,SOYDWSY12D02198DDD,TRZEPVL128F42AD582,0.37332522108000005,-0.9231506656209999,Angie Stone,Brotha,132.078
540,962522,SOYLKNZ12A8C13824B,TRNHWSL128F429258A,0.37332522108000005,-0.9231506656209999,Angie Stone,Pissed Off,87.007
541,962554,SOGXERA12A8C138270,TRZVNGP128F42925A2,0.37332522108000005,-0.9231506656209999,Angie Stone,20 Dollars,136.251
542,962556,SOCFEAX12A8C1390FC,TRRDQHH128F42886BF,0.537053950007,-1.09830502021,Angie Stone,Life Goes On,91.025
543,962564,SOYZNWM12A8C13D5D7,TRZVWNC128F42AD599,0.37332522108000005,-0.9231506656209999,Angie Stone,Time Of The Month,111.536
544,962719,SORRKZF12A8C135B50,TRNABNT128F429EE8D,0.678952181743,-0.46682747867299995,Macy Gray,Do Something,167.727
545,962741,SOIWEUA12A8C137B06,TRBUNKU128F427BF0D,1.3993585890200002,1.39533987009,Macy Gray,When I See You,119.894
546,964342,SOPRFNT12AB017F8E9,TRWQAFX128F428DBB0,0.815392789182,0.662457175897,Christina Aguilera,Genie In A Bottle,175.894
547,964356,SORDRNM12A8AE46240,TRECDGP128F425B72F,-0.431674362809,0.0955101860516,Christina Aguilera,Obvious,125.218
548,964592,SOPQPBK12A8C136641,TRCAGSM128F42888F3,1.5412568207600001,1.70416465317,Lita Ford,Kiss Me Deadly,156.038
549,964593,SOTZJUR12AF72A2B74,TRUATNA128F428A500,-1.83974143158,0.339804417448,Lit,Miserable,160.054
550,964746,SOYYUKF12AF72A6FC7,TREFXKS128F428A562,-1.9352498567900003,-0.655809808621,SR-71,Last Man On The Moon,155.681
551,965215,SOXJPTE12CF5F86B16,TRFMFCH128F425B769,0.815392789182,0.662457175897,Christina Aguilera Featuring Redman,Dirrty,200.299
552,965378,SORBUPY12AB0182CFD,TRPTFGM128F428A15A,-0.570843782397,0.705477543693,Starship,Sara,100.168
553,966621,SOGEDKI12A58A81A4A,TRPJVKE128F428AA27,0.869969032158,-1.32877127624,Melanie,Look What They've Done To My Song_ Ma,147.779
554,966623,SOFXTLN12AB0182B66,TRRKQVV128F932814C,1.5412568207600001,1.70416465317,Melanie,Brand New Key,80.355
555,966625,SOXONYW12A8C136D7A,TRVGRSX128F428AA2B,-1.05657234488,0.736206377828,Melanie,Ruby Tuesday,87.757
556,966637,SOPNOZV12AB01873CE,TRMTDZP128F934F4F5,0.37332522108000005,-0.9231506656209999,Melanie,Beautiful People,100.873
557,966648,SOCJWPI12A8C13D357,TRASBJU128F9324EFA,-0.163341168178,-0.244043431169,Angie Stone,Wish I Didn't Miss You,124.021
558,967040,SODYWBD12A8C139845,TRFFIIC128F428ADB2,0.815392789182,0.662457175897,Lit,My Own Worst Enemy,86.87
559,967051,SOLYPCF12A8C136E12,TRRPMGZ128F424820D,-1.9352498567900003,-0.655809808621,Lorrie Morgan,Good As I Was To You,129.99
560,967088,SOXMVWA12AF72A1898,TRTBAQI128F428ADC2,-1.9352498567900003,-0.655809808621,SR-71,Go Away,99.77
561,967467,SOQQWBT12A8C144DE4,TRGJYBX128F92D96FA,0.605274253726,0.24300858991399998,Melanie,Lay Down/ Candles In The Rain,82.519
562,968299,SOZZCBH12CF5F87DB8,TRCMRRJ128F428DFD7,0.815392789182,0.662457175897,Christina Aguilera,Come On Over Baby (All I Want Is You),118.915
563,969472,SOKUPOX12A58A7784F,TRVCDYT128F429610E,0.37332522108000005,-0.9231506656209999,R. Kelly,Forever More,95.299
564,970503,SOFBZSI12A8C139368,TRLQUAD128F4292444,0.815392789182,0.662457175897,Brooks & Dunn,Mama Don't Get Dressed Up For Nothing,126.364
565,970679,SOKIADU12A8C139484,TRKOKJW128F4293539,1.0719011311700002,0.8468301807240001,Brooks & Dunn,My Maria,125.491
566,971659,SOYOIGY12A8AE4625A,TRFUBRK128F425B739,1.0719011311700002,0.8468301807240001,Christina Aguilera,I Turn To You,126.954
567,971664,SOPOGQY12A8AE46210,TRRBOWK128F425B723,-1.04019947199,-0.06581619317250001,Christina Aguilera,Love For All Seasons,143.733
568,971669,SONMBIG12A8C139831,TRKWJWN128F428ADAB,1.5412568207600001,1.70416465317,Christina Aguilera,Love Will Find A Way,104.888
569,979082,SOVILCA12A6D4F6EF4,TREQRCE128F14A67F8,0.678952181743,-2.33360415255,Mr Hudson & The Library,Everything Happens To Me,99.957
570,979083,SOQRFYJ12A6D4FC851,TROUPOT128F14A67F9,0.449731961246,-2.0754819457900004,Mr Hudson & The Library,Cover Girl,90.747
571,979654,SOCAAOI12A6D4F9CFB,TRWWJRJ128F421BD07,0.9008955698459999,0.336731534037,Musiq,Just Friends (Sunny),126.033
572,980277,SOUTBGI12AC468D809,TRRYBGP12903D009BB,-1.05657234488,0.736206377828,Taio Cruz,I Just Wanna Know,92.999
573,980283,SOLPTVN12A8C13D9C9,TRRHUEG128F427B0FF,0.815392789182,0.662457175897,Taio Cruz,Moving On,100.228
574,980443,SOLHMRS12A8C13D86B,TRENNUC128F427B111,-1.04019947199,-0.06581619317250001,Michael McDonald,You Don't Know Me,152.453
575,981896,SOQEPNX12A8C134DC2,TRTVBGN128F4279E44,1.0719011311700002,0.8468301807240001,Monica Naranjo,Empiezo A Recordarte,132.729
576,983424,SOSZWZM12A8C139C29,TRCUHOD128F4291493,1.1783248049700001,1.18331091453,The Wannadies,Big Fan,135.657
577,983433,SODRFGE12A8C139C30,TREEFTC128F4291497,-1.05657234488,0.736206377828,The Wannadies,Don't Like You (What The Hell Are We Supposed To Do),82.985
578,983830,SORMPAR12A6701FFF9,TRXAKST128E07928FF,1.1783248049700001,1.18331091453,Vanessa Carlton,Ordinary Day,94.724
579,983836,SOTBPPB12A8C141C3B,TRZVLYR128E0792809,-0.6799962683480001,0.0609402476465,Vanessa Carlton,Rinse,158.994
580,983837,SOESSAO12A6701E0F7,TRBHLPZ128E079280A,-1.05657234488,0.736206377828,Vanessa Carlton,Sway,90.0
581,983840,SOJJWSK12A6701E0F9,TRCPUIV128E079280D,-0.308877816114,-0.10269079413799999,Vanessa Carlton,Paint It Black,141.759
582,983843,SOBVTZW12A6701E0FA,TRMUKTC128E079280E,-0.308877816114,-0.10269079413799999,Vanessa Carlton,Wanted,75.029
583,985134,SOASMUB12A8AE46D83,TRFFRIS128F425A48A,1.5412568207600001,1.70416465317,Heather Small,Proud,103.03
584,987614,SONHRPS12A8C13CD5C,TRNANZI128F4293EDC,0.37332522108000005,-0.9231506656209999,Kemopetrol,Forest For The Trees,155.082
585,991374,SOVZLXZ12A8AE45AC5,TRMOQFW128F425B764,0.8754266564550001,0.436600244983,Christina Aguilera,Soar,88.914
586,991503,SOVJMJY12A8AE463E1,TRUPHTG128F4284F8C,1.5412568207600001,1.70416465317,Jefferson Airplane,My Best Friend,117.401
587,992313,SOEIQWZ12A8C137B29,TRJEMHD128F4285513,-1.04019947199,-0.06581619317250001,Guy Clark,Like A Coat From The Cold,82.318
588,994218,SOSJQKV12A8AE46270,TRACKAP128F425B741,-1.25850444389,-0.33776637529299997,Christina Aguilera,Walk Away,152.214
589,994220,SOWGGXF12CF5F8716C,TROIMMR128F93210DC,-1.6787415148,0.908287849003,Christina Aguilera,Fighter,94.757
590,994226,SOSVUIU12A8AE4629D,TREQBXD128F425B74D,-0.22883265974800002,0.173868713103,Christina Aguilera,Impossible,73.019
591,994232,SONNMFR12A8AE45ACC,TRHQXHW128F425B767,0.5943590051309999,-0.13034674486199999,Christina Aguilera,Get Mine_ Get Yours,88.041
592,994234,SODVMRV12A8AE45AD8,TRNJKPC128F425B76C,0.12227450339299999,-0.035855579888,Christina Aguilera,The Voice Within,82.004
593,994427,SOGSSKY12A8C13900E,TRDHUFT128F429230B,1.5412568207600001,1.70416465317,Gareth Gates,Suspicious Minds,117.078
594,994903,SOJSHDM12A8C13C034,TROEFOP128F429285F,1.0719011311700002,0.8468301807240001,Gareth Gates,Tell Me One More Time,90.998
595,995501,SOKMPNS12A8C13CD42,TROZHUV128F429A6DF,1.5412568207600001,1.70416465317,Lit,Everything's Cool,142.017
596,995503,SOEJNQD12A58A7A06F,TRSLLXO128F93102D4,1.2574603572799998,2.5338431749,Lit,Next Time Around,115.981
597,995784,SOIBCPC12A8C13CFB3,TRGQQTX128F4295082,0.9409181480259999,2.7550907806900002,Goldfinger,San Simeon,168.129
598,995792,SOAHVQH12A8C139F18,TRTGQPF128F429508F,1.1783248049700001,1.18331091453,Goldfinger,99 Red Balloons,96.889
599,995817,SOHAASB12A8C1397B4,TRTBRHE128F42956A4,0.9409181480259999,2.7550907806900002,Goldfinger,Carry On,215.738
600,1000698,SOCOGHY12A8C13A796,TRCSTHQ128F42953C0,1.5412568207600001,1.70416465317,Michelle Gayle,Happy Just To Be With You,110.878
601,1001580,SOWXUKV12A8AE483FD,TRQNMRQ128F42A5410,1.0719011311700002,0.8468301807240001,Westlife,No Place That Far,132.48
602,1001586,SOCYZJF12A8AE45BD9,TRNPBYV128F425A5F9,1.0719011311700002,0.8468301807240001,Westlife,Puzzle of My Heart,159.816
603,1003351,SOHRFFF12D021B24CB,TRHKEOQ128F425A1B2,1.5412568207600001,1.70416465317,Westlife,Bop Bop Baby,120.005
604,1003356,SOGJOIH12A8AE45C6A,TRLPSAI128F425A9BB,-1.6268940839700001,0.1508220875,Westlife,Why Do I Love You,94.957
605,1012614,SOUHRPX12A8C1339DB,TRYTHZZ128F4263B86,0.766274170504,-2.11235654676,Doug Stone,Made For Lovin' You,81.258
606,1012821,SOGAPDA12A8C131A5B,TRYQZYT128F4263BFD,0.37332522108000005,-0.9231506656209999,Bloodhound Gang,No Rest For The Wicked,105.969
607,1012947,SOUUMSP12A58A7956C,TRIEKIW128F4261F08,-1.4959111008300001,0.0401982846033,Stabbing Westward,Why,86.292
608,1013229,SOTSGZH12A8C13282A,TRRFKFR128F4262996,-0.308877816114,-0.10269079413799999,Stabbing Westward,Nothing,104.17
609,1013231,SOGXGFQ12AF72A5E1B,TRVYZTG128F4262998,-0.308877816114,-0.10269079413799999,Stabbing Westward,Red On White,160.277
610,1013232,SOMFYYX12A8C132834,TRRBZRO128F426299A,-1.73331775778,1.2570601164700002,Stabbing Westward,Violent Mood Swings,102.202
611,1013511,SOADSQM12A8C132598,TRNEIYV128F4262A6C,0.37332522108000005,-0.9231506656209999,Groove Theory,You're Not The 1,96.41
612,1013820,SOHFAFP12A8C13382B,TRXHQLN128F426310E,-0.6827250804970001,0.316757791845,Stabbing Westward,Inside You,120.104
613,1013873,SOFXGGX12A58A7C2DB,TRULQKT128F4262BF9,-1.02655541124,0.602535949328,Stabbing Westward,Slipping Away,112.238
614,1014287,SOXQCQN12A8C13261C,TRRUYDF128F4262E55,0.37332522108000005,-0.9231506656209999,Groove Theory,Keep Tryin',83.059
615,1014536,SOVZAGR12A8C13FBDA,TRNWWEL12903CA68E0,-1.9352498567900003,-0.655809808621,Ray Price,For The Good Times,85.176
616,1014587,SOLYYGC12A8C1340BB,TRIEXDF128F42709A1,-1.5619483548299997,0.057713720062,Doug Stone,I'd Be Better Off (In A Pine Box),70.097
617,1014772,SOEBFIX12A8C13144A,TRRBXPH128F4265EFC,1.30657897596,1.27549741695,Sophie B. Hawkins,Don't Don't Tell Me No,110.015
618,1015545,SOSTLFS12A58A7FBBA,TRZLFAO128F42663A3,1.5412568207600001,1.70416465317,Bloodhound Gang,Legend In My Spare Time,120.606
619,1015580,SOGZKRA12A8C134CED,TRXCYDC128F4265581,0.815392789182,0.662457175897,Cry Of Love,Peace Pipe,93.305
620,1015978,SOCPJDM12A8C133581,TRIRFAC128F4265C41,-1.9352498567900003,-0.655809808621,Infectious Grooves,Die Lika Pig,98.478
